Timestamp,Latitude,Longitude,Bearing,Type,Defects or Features,RoadName,DetectedImage,RawImage
"15-04-2024 , 14:35",50.419853333333336,-4.643840555555555,N,Major Pothole,"Moderate Pothole, Minor Alligator, Minor Longitudinal Cracking",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415143539399333_50.419853333333336_-4.643840555555555_N_77.7_7.4_88923.42_cornwalltrial_11_1_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415143539399333_50.419853333333336_-4.643840555555555_N_77.7_7.4_88923.42_cornwalltrial_.jpg
"15-04-2024 , 14:25",50.423199999999994,-4.694253333333333,S,Major Pothole,"Severe Pothole, Minor Longitudinal Cracking",B3269,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415142550730334_50.423199999999994_-4.694253333333333_S_70.7_6.41_81370.53_cornwalltrial_12_7_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415142550730334_50.423199999999994_-4.694253333333333_S_70.7_6.41_81370.53_cornwalltrial_.jpg
"15-04-2024 , 14:15",50.430823333333336,-4.701812222222222,N,Major Pothole,"Moderate Pothole, Minor Pothole, Minor Longitudinal Cracking",B3268,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415141518408333_50.430823333333336_-4.701812222222222_N_71.6_6.67_71380.32_cornwalltrial_11_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415141518408333_50.430823333333336_-4.701812222222222_N_71.6_6.67_71380.32_cornwalltrial_.jpg
"15-04-2024 , 14:45",50.44291499999999,-4.592138333333334,W,Major Pothole,"Severe Pothole, Minor Longitudinal Cracking, Minor Alligator",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415144519068_50.44291499999999_-4.592138333333334_W_11.6_3.61_98079.8_cornwalltrial_12_7_1_1_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415144519068_50.44291499999999_-4.592138333333334_W_11.6_3.61_98079.8_cornwalltrial_.jpg
"15-04-2024 , 14:20",50.458751666666664,-4.697363333333333,E,Major Pothole,"Severe Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Carminow Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415142030569500_50.458751666666664_-4.697363333333333_E_60.2_8.14_75916.74_cornwalltrial_12_7_4_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415142030569500_50.458751666666664_-4.697363333333333_E_60.2_8.14_75916.74_cornwalltrial_.jpg
"15-04-2024 , 14:20",50.45904333333333,-4.696616666666667,E,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Carminow Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415142034571500_50.45904333333333_-4.696616666666667_E_52.1_7.53_75979.6_cornwalltrial_11_7_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415142034571500_50.45904333333333_-4.696616666666667_E_52.1_7.53_75979.6_cornwalltrial_.jpg
"15-04-2024 , 14:20",50.45916333333333,-4.696245,E,Major Pothole,"Severe Pothole, Minor Alligator",Carminow Road,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markred/20240415142036569500_50.45916333333333_-4.696245_E_51.6_7.57_76009.13_cornwalltrial_12_1_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415142036569500_50.45916333333333_-4.696245_E_51.6_7.57_76009.13_cornwalltrial_.jpg
"15-04-2024 , 11:57",50.31372666666666,-4.855808333333333,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Alligator",#,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415115755073_50.31372666666666_-4.855808333333333_E_40.7_11.46_3812.82_cornwalltrial_10_7_7_1_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415115755073_50.31372666666666_-4.855808333333333_E_40.7_11.46_3812.82_cornwalltrial_.jpg
"15-04-2024 , 12:01",50.314926666666665,-4.846724999999999,E,Minor Pothole,Minor Pothole,#,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415120107576000_50.314926666666665_-4.846724999999999_E_51.0_6.7_469.51_cornwalltrial_10_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415120107576000_50.314926666666665_-4.846724999999999_E_51.0_6.7_469.51_cornwalltrial_.jpg
"15-04-2024 , 12:01",50.31500333333334,-4.846188333333333,E,Minor Pothole,Minor Pothole,#,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415120110570500_50.31500333333334_-4.846188333333333_E_46.6_6.23_509.15_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415120110570500_50.31500333333334_-4.846188333333333_E_46.6_6.23_509.15_cornwalltrial_.jpg
"15-04-2024 , 12:01",50.315015833333334,-4.846100833333333,E,Minor Pothole,Minor Pothole,#,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415120111071_50.315015833333334_-4.846100833333333_E_44.5_6.23_515.38_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415120111071_50.315015833333334_-4.846100833333333_E_44.5_6.23_515.38_cornwalltrial_.jpg
"15-04-2024 , 11:57",50.316876666666666,-4.851888333333333,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415115700741334_50.316876666666666_-4.851888333333333_W_81.8_7.67_3000.76_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415115700741334_50.316876666666666_-4.851888333333333_W_81.8_7.67_3000.76_cornwalltrial_.jpg
"15-04-2024 , 12:11",50.31891833333334,-4.837061666666667,N,Minor Pothole,Minor Pothole,Rose Hill,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121115076_50.31891833333334_-4.837061666666667_N_41.0_11.01_1382.49_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121115076_50.31891833333334_-4.837061666666667_N_41.0_11.01_1382.49_cornwalltrial_.jpg
"15-04-2024 , 12:11",50.32157666666667,-4.830796666666667,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Rose Hill,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121151576500_50.32157666666667_-4.830796666666667_E_52.8_7.37_1934.75_cornwalltrial_10_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121151576500_50.32157666666667_-4.830796666666667_E_52.8_7.37_1934.75_cornwalltrial_.jpg
"15-04-2024 , 12:12",50.324944166666654,-4.8234325,E,Minor Pothole,Minor Pothole,Coliza Hill,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121240073_50.324944166666654_-4.8234325_E_53.6_7.5_2595.4_cornwalltrial_10_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121240073_50.324944166666654_-4.8234325_E_53.6_7.5_2595.4_cornwalltrial_.jpg
"15-04-2024 , 12:13",50.326216666666674,-4.822938333333333,E,Minor Pothole,"Minor Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",#,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121309077_50.326216666666674_-4.822938333333333_E_18.1_5.75_2939.97_cornwalltrial_10_4_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121309077_50.326216666666674_-4.822938333333333_E_18.1_5.75_2939.97_cornwalltrial_.jpg
"15-04-2024 , 12:14",50.331466666666664,-4.811693333333333,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121416575500_50.331466666666664_-4.811693333333333_E_54.0_7.47_3943.44_cornwalltrial_10_7_7_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121416575500_50.331466666666664_-4.811693333333333_E_54.0_7.47_3943.44_cornwalltrial_.jpg
"15-04-2024 , 12:14",50.3317325,-4.810899166666666,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Alligator",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121421077_50.3317325_-4.810899166666666_E_51.6_6.97_4007.61_cornwalltrial_10_7_7_1_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121421077_50.3317325_-4.810899166666666_E_51.6_6.97_4007.61_cornwalltrial_.jpg
"15-04-2024 , 12:14",50.33263,-4.808355000000001,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Moderate Alligator",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121436078_50.33263_-4.808355000000001_E_41.3_11.21_4210.56_cornwalltrial_10_7_2_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121436078_50.33263_-4.808355000000001_E_41.3_11.21_4210.56_cornwalltrial_.jpg
"15-04-2024 , 12:15",50.334445,-4.80415,E,Minor Pothole,"Minor Pothole, Minor Alligator",A390,https://platform.roadmetrics.ai/product_launch_07_2024_1/Markorange/20240415121508575500_50.334445_-4.80415_E_43.5_6.39_4578.71_cornwalltrial_10_1_.jpg,https://platform.roadmetrics.ai/product_launch_07_2024_1/raw/20240415121508575500_50.334445_-4.80415_E_43.5_6.39_4578.71_cornwalltrial_.jpg
