Timestamp,Latitude,Longitude,Bearing,Type,Defects or Features,RoadName,DetectedImage,RawImage
"17-07-2023 , 09:57",52.548244348727174,-0.2415191195905209,W,Minor Pothole,"Minor Pothole, Surface Deterioration",A1139,https://platform.roadmetrics.ai/peterborough_07_2023/Markorange/20230717095742361_52.548244348727174_-0.2415191195905209_W_75.7_7.1_11633.85_peterboroughadmin_10_19_.jpg,https://platform.roadmetrics.ai/peterborough_07_2023/raw/20230717095742361_52.548244348727174_-0.2415191195905209_W_75.7_7.1_11633.85_peterboroughadmin_.jpg
